Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
30,76,65,Red,Rice,25,24,47,NPK
39,58,47,Loamy,Rice,75,28,62,MOP
36,85,67,Loamy,Rice,28,77,64,Urea
30,53,63,Loamy,Cotton,91,68,34,DAP
22,76,79,Clayey,Rice,77,9,23,NPK
38,70,70,Black,Wheat,10,34,67,NPK
33,78,40,Sandy,Sugarcane,74,80,8,DAP
38,87,76,Black,Wheat,38,58,74,Urea
25,73,66,Clayey,Cotton,40,59,96,Compost
37,34,60,Clayey,Cotton,8,18,10,NPK
21,76,76,Red,Cotton,22,35,90,NPK
20,40,35,Clayey,Sugarcane,58,90,53,Compost
33,43,43,Loamy,Rice,72,15,52,MOP
25,77,58,Clayey,Sugarcane,58,29,36,NPK
30,90,65,Loamy,Rice,31,91,72,Urea
24,34,58,Sandy,Sugarcane,100,67,15,DAP
28,44,26,Loamy,Sugarcane,22,6,65,NPK
32,39,80,Sandy,Cotton,58,67,67,Compost
26,36,53,Black,Wheat,63,46,54,Compost
38,82,38,Sandy,Wheat,76,68,68,Compost
38,34,68,Black,Maize,18,37,18,NPK
31,62,79,Clayey,Cotton,60,46,42,Compost
26,46,68,Loamy,Wheat,42,71,49,Compost
34,82,60,Loamy,Wheat,62,57,71,Compost
39,49,43,Clayey,Rice,65,74,25,DAP
32,77,80,Red,Rice,57,58,15,DAP
24,68,57,Clayey,Wheat,43,36,61,MOP
27,37,27,Black,Sugarcane,20,89,34,NPK
22,41,55,Loamy,Maize,58,12,46,MOP
36,35,62,Black,Wheat,87,20,43,MOP
36,55,73,Sandy,Wheat,13,81,87,Urea
21,52,38,Red,Wheat,5,21,41,NPK
25,33,72,Red,Cotton,12,45,31,NPK
38,51,26,Clayey,Cotton,85,84,31,DAP
34,35,25,Sandy,Cotton,93,54,71,Compost
26,72,48,Sandy,Sugarcane,56,58,27,DAP
25,90,71,Black,Maize,83,48,87,Compost
24,32,46,Red,Rice,41,57,91,Compost
20,84,46,Sandy,Rice,90,94,20,DAP
30,72,24,Loamy,Sugarcane,77,40,4,DAP
33,89,41,Red,Rice,44,73,51,Compost
39,72,54,Sandy,Maize,14,23,1,NPK
37,41,75,Black,Wheat,78,91,13,DAP
29,49,74,Sandy,Rice,12,20,96,NPK
34,79,36,Black,Rice,17,79,86,Urea
35,70,38,Red,Sugarcane,13,37,73,NPK
24,54,65,Sandy,Sugarcane,79,65,35,DAP
31,51,72,Loamy,Rice,32,87,78,Urea
21,79,75,Black,Wheat,29,39,81,NPK
37,66,26,Loamy,Cotton,57,74,67,Compost
28,80,35,Sandy,Cotton,26,65,37,NPK
28,57,79,Loamy,Wheat,50,35,86,MOP
24,72,39,Red,Cotton,64,44,57,Compost
20,85,47,Clayey,Sugarcane,45,84,65,Compost
25,64,20,Sandy,Maize,92,91,47,Compost
33,73,21,Black,Maize,22,93,83,Urea
23,72,46,Sandy,Sugarcane,80,67,36,DAP
39,63,64,Red,Wheat,13,31,63,NPK
30,54,56,Sandy,Cotton,40,46,48,Compost
28,55,58,Black,Rice,44,75,49,Compost
29,49,20,Loamy,Wheat,10,88,27,NPK
28,45,50,Clayey,Rice,65,55,5,DAP
25,62,78,Red,Sugarcane,35,95,19,NPK
24,80,51,Sandy,Wheat,34,13,80,NPK
26,40,41,Clayey,Cotton,19,54,5,NPK
20,49,65,Sandy,Sugarcane,2,65,31,NPK
23,51,79,Sandy,Sugarcane,55,96,37,DAP
27,41,40,Sandy,Sugarcane,15,73,18,NPK
26,36,71,Clayey,Wheat,16,67,67,Urea
27,34,78,Red,Wheat,38,32,43,NPK
21,90,22,Loamy,Maize,89,24,8,NPK
28,81,27,Sandy,Cotton,0,50,8,NPK
39,38,59,Black,Maize,98,50,87,Compost
28,74,21,Sandy,Maize,22,96,100,Urea
30,86,64,Loamy,Rice,4,68,99,Urea
26,84,22,Clayey,Wheat,77,5,26,NPK
40,81,52,Loamy,Sugarcane,23,67,28,NPK
40,60,75,Loamy,Cotton,19,67,80,Urea
38,47,37,Black,Sugarcane,85,58,28,DAP
20,49,62,Sandy,Rice,3,75,99,Urea
29,80,38,Black,Sugarcane,62,18,83,MOP
38,58,47,Clayey,Wheat,29,78,54,Urea
31,48,78,Red,Rice,68,98,17,DAP
39,74,79,Clayey,Rice,87,47,30,DAP
35,47,32,Clayey,Rice,51,13,57,MOP
23,43,68,Red,Cotton,48,81,78,Compost
27,41,60,Loamy,Rice,76,68,79,Compost
40,76,77,Red,Maize,4,0,45,NPK
31,54,38,Clayey,Sugarcane,40,12,23,NPK
25,75,28,Loamy,Sugarcane,97,30,89,MOP
22,82,35,Black,Wheat,31,97,72,Urea
36,47,29,Sandy,Rice,2,30,72,NPK
38,57,24,Sandy,Maize,75,88,7,DAP
40,39,50,Clayey,Maize,24,44,77,Urea
24,73,26,Black,Cotton,42,96,58,Compost
26,43,27,Clayey,Cotton,78,50,54,Compost
32,37,48,Sandy,Cotton,97,71,52,Compost
28,30,63,Loamy,Wheat,70,60,50,Compost
38,39,38,Red,Cotton,76,10,48,MOP
36,66,32,Loamy,Cotton,25,20,39,NPK
30,60,45,Black,Cotton,9,52,60,Urea
30,78,80,Red,Rice,60,22,6,NPK
39,32,65,Black,Rice,25,86,50,Urea
25,35,44,Clayey,Maize,78,0,74,MOP
24,33,76,Red,Maize,41,16,68,MOP
24,78,51,Black,Wheat,80,37,30,NPK
38,31,73,Clayey,Maize,12,69,18,NPK
27,61,27,Red,Cotton,86,99,79,Compost
35,30,56,Loamy,Maize,100,1,96,MOP
20,69,20,Loamy,Cotton,47,19,27,NPK
37,90,59,Sandy,Cotton,56,43,70,Compost
31,74,48,Clayey,Rice,91,77,15,DAP
32,48,49,Black,Sugarcane,90,84,16,DAP
28,44,74,Clayey,Cotton,86,25,88,MOP
22,38,21,Black,Cotton,76,7,19,NPK
34,41,79,Loamy,Maize,3,43,2,NPK
20,38,80,Sandy,Maize,40,67,40,Compost
24,81,28,Black,Maize,6,51,7,NPK
39,79,75,Sandy,Maize,15,40,53,Urea
27,31,51,Black,Rice,97,51,33,DAP
29,76,35,Sandy,Rice,11,40,96,Urea
24,81,62,Sandy,Sugarcane,28,91,66,Urea
33,57,47,Red,Sugarcane,86,11,88,MOP
32,59,21,Red,Maize,66,73,96,Compost
29,72,33,Sandy,Wheat,65,94,26,DAP
39,34,32,Black,Sugarcane,84,92,64,Compost
20,76,33,Clayey,Wheat,50,94,54,Compost
28,41,36,Loamy,Maize,17,2,46,NPK
21,41,78,Black,Wheat,8,64,43,Urea
20,49,23,Red,Rice,7,39,47,NPK
39,53,38,Red,Sugarcane,90,61,17,DAP
21,60,25,Black,Sugarcane,31,62,2,NPK
24,52,78,Black,Rice,4,79,82,Urea
38,61,72,Clayey,Rice,67,95,81,Compost
30,67,22,Black,Sugarcane,59,75,19,DAP
29,53,72,Black,Sugarcane,57,80,17,DAP
40,39,57,Clayey,Sugarcane,17,66,15,NPK
31,49,23,Sandy,Sugarcane,21,74,3,NPK
37,86,40,Red,Wheat,7,5,37,NPK
38,81,50,Black,Rice,51,66,19,DAP
24,41,70,Clayey,Rice,10,46,38,NPK
33,32,67,Clayey,Sugarcane,27,89,91,Urea
33,30,74,Clayey,Maize,8,11,65,NPK
40,73,79,Red,Cotton,100,56,46,Compost
26,78,23,Clayey,Rice,97,63,68,Compost
36,69,79,Black,Rice,3,76,61,Urea
38,88,51,Sandy,Sugarcane,47,63,2,DAP
24,44,71,Black,Sugarcane,60,48,0,DAP
25,35,31,Sandy,Rice,32,70,8,NPK
35,42,27,Clayey,Wheat,81,93,88,Compost
20,66,59,Sandy,Rice,50,15,14,NPK
38,89,48,Sandy,Cotton,82,95,1,DAP
24,36,73,Loamy,Sugarcane,79,33,89,MOP
31,72,66,Loamy,Sugarcane,49,90,25,DAP
39,38,55,Sandy,Maize,47,96,92,Compost
30,81,47,Sandy,Wheat,23,62,36,NPK
35,56,26,Loamy,Sugarcane,86,90,52,Compost
27,57,35,Red,Sugarcane,8,85,70,Urea
39,69,23,Clayey,Wheat,62,27,40,MOP
39,83,28,Loamy,Sugarcane,88,15,50,MOP
28,54,60,Loamy,Maize,4,34,58,NPK
35,85,51,Red,Cotton,12,27,13,NPK
32,84,58,Loamy,Sugarcane,65,19,92,MOP
32,56,76,Loamy,Maize,65,88,67,Compost
20,77,78,Sandy,Wheat,87,75,81,Compost
26,67,32,Black,Maize,45,78,8,DAP
38,65,51,Clayey,Cotton,37,17,63,NPK
27,30,29,Red,Rice,64,96,91,Compost
30,70,58,Clayey,Rice,94,10,78,MOP
23,83,24,Loamy,Cotton,64,80,10,DAP
32,77,80,Clayey,Sugarcane,25,86,32,NPK
32,56,54,Loamy,Cotton,38,17,23,NPK
33,88,52,Clayey,Sugarcane,29,92,69,Urea
23,70,39,Loamy,Wheat,31,39,68,NPK
29,87,77,Red,Sugarcane,9,58,88,Urea
26,57,28,Clayey,Sugarcane,7,4,19,NPK
34,53,43,Sandy,Sugarcane,80,13,94,MOP
25,85,37,Red,Sugarcane,10,18,95,NPK
30,51,48,Loamy,Wheat,5,10,51,NPK
33,74,48,Sandy,Wheat,22,96,74,Urea
24,78,32,Black,Rice,8,98,0,NPK
20,87,57,Loamy,Sugarcane,7,100,13,NPK
35,65,21,Black,Maize,57,19,74,MOP
30,42,44,Loamy,Wheat,75,76,72,Compost
21,68,50,Red,Sugarcane,71,67,74,Compost
21,55,78,Black,Wheat,21,47,39,NPK
38,40,49,Red,Rice,16,67,29,NPK
20,87,25,Black,Rice,50,72,9,DAP
39,90,48,Red,Cotton,21,95,79,Urea
35,30,53,Loamy,Maize,57,2,57,MOP
25,50,66,Red,Cotton,10,73,42,Urea
20,87,53,Sandy,Sugarcane,21,28,4,NPK
23,66,30,Sandy,Maize,48,29,90,MOP
37,50,23,Clayey,Rice,5,100,65,Urea
40,90,35,Clayey,Wheat,85,84,49,Compost
21,40,78,Sandy,Wheat,88,5,7,NPK
25,84,80,Black,Maize,22,23,19,NPK
31,51,51,Sandy,Wheat,58,11,60,MOP
37,66,58,Loamy,Cotton,65,1,8,NPK
33,65,23,Red,Cotton,85,71,71,Compost
36,62,24,Loamy,Sugarcane,82,55,94,Compost
23,67,51,Sandy,Maize,98,97,88,Compost
30,79,64,Sandy,Maize,82,81,58,Compost
37,71,66,Clayey,Rice,42,86,60,Compost
36,64,36,Red,Maize,49,50,17,DAP
33,35,47,Red,Sugarcane,1,100,66,Urea
32,69,36,Black,Wheat,54,33,98,MOP
36,42,34,Red,Maize,5,85,19,NPK
27,64,31,Clayey,Cotton,28,95,38,NPK
34,40,46,Red,Cotton,44,81,20,DAP
24,71,64,Loamy,Sugarcane,25,70,21,NPK
36,45,55,Red,Sugarcane,43,97,98,Compost
38,62,47,Red,Maize,51,71,66,Compost
30,41,79,Black,Sugarcane,64,91,79,Compost
31,61,78,Red,Maize,57,6,27,NPK
36,75,69,Black,Rice,60,93,97,Compost
34,72,44,Red,Wheat,28,43,53,Urea
36,73,25,Black,Rice,99,29,65,MOP
21,73,20,Loamy,Cotton,54,11,81,MOP
31,41,43,Loamy,Wheat,70,4,11,NPK
40,67,78,Sandy,Wheat,74,79,28,DAP
28,35,74,Black,Cotton,69,2,87,MOP
29,78,52,Sandy,Cotton,81,90,23,DAP
24,38,80,Loamy,Sugarcane,0,67,73,Urea
28,46,30,Black,Wheat,57,50,35,DAP
35,80,53,Sandy,Rice,16,41,88,Urea
38,36,78,Clayey,Rice,39,70,52,Urea
34,54,73,Clayey,Wheat,38,51,23,NPK
29,90,23,Sandy,Wheat,40,66,3,DAP
24,54,68,Loamy,Cotton,65,2,38,NPK
33,80,70,Black,Rice,61,59,49,Compost
26,44,23,Red,Maize,30,15,59,NPK
21,34,69,Black,Maize,70,22,7,NPK
35,84,49,Sandy,Rice,17,19,82,NPK
27,75,36,Red,Rice,24,85,57,Urea
20,58,51,Black,Cotton,63,72,45,Compost
33,69,70,Loamy,Maize,29,45,33,NPK
38,43,40,Sandy,Wheat,41,93,68,Compost
22,33,76,Clayey,Rice,20,74,54,Urea
22,39,33,Black,Maize,35,94,41,Urea
21,82,72,Red,Wheat,9,80,5,NPK
26,50,45,Sandy,Cotton,30,74,100,Urea
26,55,49,Red,Cotton,55,93,36,DAP
24,86,30,Loamy,Wheat,31,25,23,NPK
29,50,42,Loamy,Rice,75,61,98,Compost
21,57,79,Loamy,Rice,52,43,2,DAP
40,72,28,Clayey,Cotton,84,72,93,Compost
32,46,36,Clayey,Wheat,86,32,70,MOP
21,70,69,Black,Cotton,97,82,81,Compost
24,61,35,Loamy,Wheat,66,32,60,MOP
30,53,76,Red,Maize,18,72,7,NPK
26,51,70,Black,Cotton,96,1,79,MOP
36,40,78,Red,Sugarcane,57,34,60,MOP
34,87,33,Clayey,Wheat,52,17,90,MOP
20,90,32,Clayey,Rice,29,55,67,Urea
33,70,67,Clayey,Sugarcane,19,99,78,Urea
29,44,50,Loamy,Rice,55,42,62,Compost
28,82,45,Black,Rice,17,45,12,NPK
38,57,31,Black,Sugarcane,70,69,12,DAP
40,33,75,Loamy,Wheat,17,83,7,NPK
32,58,39,Black,Sugarcane,96,0,18,NPK
37,56,34,Sandy,Rice,47,74,84,Compost
24,59,76,Loamy,Sugarcane,68,47,8,DAP
27,43,46,Sandy,Rice,82,88,91,Compost
33,90,68,Black,Cotton,4,92,14,NPK
27,32,72,Red,Maize,97,99,75,Compost
23,44,24,Sandy,Wheat,48,75,12,DAP
28,77,33,Black,Maize,34,17,86,NPK
35,50,79,Black,Rice,99,60,38,DAP
26,42,56,Black,Rice,7,20,8,NPK
29,79,40,Loamy,Wheat,2,58,81,Urea
22,58,26,Loamy,Cotton,0,70,16,NPK
38,53,47,Loamy,Cotton,78,9,32,NPK
20,84,23,Black,Rice,20,87,49,Urea
35,62,55,Clayey,Rice,9,27,83,NPK
23,46,73,Black,Wheat,46,43,24,DAP
20,77,31,Clayey,Rice,39,89,81,Urea
20,85,47,Sandy,Maize,5,40,31,NPK
36,32,21,Sandy,Sugarcane,45,83,33,DAP
20,50,48,Loamy,Sugarcane,11,30,92,NPK
33,46,35,Black,Maize,35,38,20,NPK
21,62,80,Sandy,Wheat,79,61,45,Compost
33,30,25,Loamy,Rice,55,5,4,NPK
29,80,43,Loamy,Sugarcane,37,9,60,NPK
32,34,56,Loamy,Maize,3,80,48,Urea
28,41,23,Red,Cotton,84,26,27,NPK
38,64,68,Loamy,Rice,31,34,66,NPK
37,45,24,Loamy,Maize,19,18,16,NPK
35,71,39,Red,Wheat,34,11,21,NPK
23,71,27,Clayey,Maize,69,63,80,Compost
29,61,53,Loamy,Cotton,70,37,53,MOP
38,63,55,Red,Cotton,89,43,44,Compost
25,35,68,Clayey,Maize,53,50,41,Compost
31,62,62,Red,Cotton,51,77,90,Compost
21,46,40,Black,Maize,19,60,77,Urea
31,53,35,Sandy,Rice,14,84,52,Urea
34,63,28,Red,Sugarcane,28,36,47,NPK
21,49,24,Red,Rice,29,74,0,NPK
34,89,61,Sandy,Sugarcane,57,38,20,NPK
24,47,77,Sandy,Rice,35,52,59,Urea
26,63,59,Loamy,Rice,100,52,49,Compost
20,88,50,Sandy,Rice,38,35,5,NPK
23,51,49,Sandy,Rice,48,100,46,Compost
20,88,45,Loamy,Sugarcane,69,100,15,DAP
40,74,29,Red,Sugarcane,6,2,7,NPK
27,48,52,Red,Wheat,57,63,14,DAP
32,38,35,Sandy,Wheat,26,44,74,Urea
27,68,76,Clayey,Sugarcane,94,32,42,MOP
23,47,49,Black,Cotton,38,33,19,NPK
31,60,21,Black,Rice,82,42,51,Compost
33,81,44,Red,Rice,45,10,16,NPK
33,52,64,Red,Sugarcane,7,99,6,NPK
22,43,22,Loamy,Sugarcane,26,17,3,NPK
25,59,55,Loamy,Rice,85,23,19,NPK
40,60,72,Black,Maize,19,5,5,NPK
22,73,58,Red,Cotton,8,73,10,NPK
38,60,58,Loamy,Cotton,85,76,23,DAP
27,40,59,Red,Rice,72,46,25,DAP
24,51,74,Loamy,Cotton,6,98,51,Urea
31,42,75,Loamy,Wheat,55,48,29,DAP
40,40,53,Black,Rice,23,25,2,NPK
28,46,74,Loamy,Cotton,5,95,30,NPK
21,46,38,Red,Sugarcane,36,17,62,NPK
26,33,65,Sandy,Cotton,41,1,90,MOP
35,65,77,Clayey,Wheat,41,47,68,Compost
32,78,30,Clayey,Wheat,81,9,90,MOP
37,59,24,Black,Sugarcane,39,6,90,NPK
35,31,22,Loamy,Rice,80,37,66,MOP
20,64,63,Loamy,Maize,41,49,25,DAP
39,63,47,Sandy,Maize,54,45,0,DAP
24,87,40,Loamy,Sugarcane,85,16,89,MOP
29,54,56,Loamy,Cotton,4,25,64,NPK
37,80,55,Clayey,Sugarcane,55,83,53,Compost
20,73,68,Clayey,Cotton,41,77,36,DAP
25,73,50,Clayey,Wheat,45,67,91,Compost
21,58,67,Black,Sugarcane,60,90,91,Compost
29,68,60,Loamy,Wheat,1,3,82,NPK
28,77,64,Sandy,Rice,54,3,6,NPK
40,72,36,Red,Wheat,3,42,53,Urea
37,75,29,Red,Sugarcane,19,28,19,NPK
28,76,21,Loamy,Rice,89,43,26,DAP
21,58,80,Loamy,Maize,50,75,55,Compost
35,35,38,Sandy,Wheat,47,80,74,Compost
29,64,62,Loamy,Sugarcane,55,63,60,Compost
37,75,80,Loamy,Cotton,3,37,43,NPK
21,79,62,Loamy,Wheat,4,99,91,Urea
30,74,56,Sandy,Maize,9,73,6,NPK
40,49,73,Loamy,Wheat,36,81,94,Urea
29,53,49,Clayey,Cotton,96,55,28,DAP
22,89,68,Clayey,Wheat,54,19,94,MOP
29,33,28,Clayey,Maize,11,16,8,NPK
30,83,59,Black,Wheat,45,10,2,NPK
40,54,42,Clayey,Rice,26,76,79,Urea
32,89,45,Sandy,Rice,48,57,71,Compost
37,59,78,Black,Maize,40,8,55,MOP
31,48,41,Loamy,Sugarcane,0,64,54,Urea
26,40,54,Sandy,Maize,35,93,37,NPK
30,66,59,Red,Maize,27,60,16,NPK
40,39,61,Clayey,Wheat,35,42,15,NPK
22,63,27,Black,Wheat,43,49,90,Compost
34,45,63,Sandy,Maize,56,80,75,Compost
40,39,73,Red,Cotton,49,27,43,MOP
34,36,35,Sandy,Rice,50,56,20,DAP
30,35,28,Sandy,Sugarcane,74,79,46,Compost
33,40,21,Sandy,Wheat,67,95,91,Compost
21,52,69,Loamy,Wheat,100,48,11,DAP
21,85,29,Clayey,Maize,60,31,29,NPK
38,90,76,Red,Rice,0,23,93,NPK
29,32,53,Loamy,Maize,80,15,75,MOP
25,78,46,Clayey,Wheat,18,52,75,Urea
38,50,58,Loamy,Cotton,80,24,73,MOP
35,31,34,Clayey,Wheat,25,1,7,NPK
33,77,48,Red,Sugarcane,20,10,3,NPK
27,48,25,Loamy,Maize,0,28,76,NPK
39,81,79,Black,Wheat,50,63,90,Compost
23,31,26,Sandy,Cotton,52,46,10,DAP
25,44,74,Red,Sugarcane,48,59,4,DAP
21,75,38,Loamy,Cotton,57,64,24,DAP
32,81,42,Sandy,Wheat,71,42,67,Compost
34,67,61,Red,Wheat,18,6,6,NPK
21,77,29,Red,Sugarcane,55,94,44,Compost
38,43,38,Sandy,Maize,46,94,91,Compost
27,71,60,Black,Maize,88,6,47,MOP
32,84,78,Sandy,Maize,11,49,100,Urea
25,59,31,Black,Maize,10,94,70,Urea
29,31,31,Red,Maize,38,99,6,NPK
37,36,33,Red,Cotton,6,26,79,NPK
40,35,72,Clayey,Rice,23,30,47,NPK
37,87,41,Sandy,Cotton,26,92,1,NPK
21,61,79,Clayey,Cotton,1,0,27,NPK
22,53,80,Sandy,Rice,63,65,14,DAP
25,44,21,Black,Sugarcane,90,68,11,DAP
38,50,77,Sandy,Rice,8,92,41,Urea
31,87,42,Red,Maize,47,85,38,DAP
40,64,77,Black,Cotton,75,12,79,MOP
28,50,41,Red,Maize,72,91,53,Compost
25,36,52,Clayey,Rice,50,5,59,MOP
30,60,65,Loamy,Cotton,32,27,91,NPK
25,85,36,Clayey,Wheat,43,7,72,MOP
29,78,80,Red,Wheat,49,54,11,DAP
36,35,65,Black,Cotton,80,24,13,NPK
34,48,59,Sandy,Sugarcane,83,59,88,Compost
23,62,39,Clayey,Cotton,57,96,65,Compost
24,86,78,Red,Maize,0,64,16,NPK
24,34,44,Black,Wheat,24,19,82,NPK
35,48,44,Clayey,Rice,5,58,27,NPK
28,59,20,Clayey,Wheat,53,60,65,Compost
31,37,79,Loamy,Maize,10,2,92,NPK
23,76,73,Red,Sugarcane,21,81,18,NPK
40,82,78,Red,Wheat,86,86,83,Compost
35,57,72,Loamy,Sugarcane,66,97,86,Compost
36,67,27,Red,Wheat,42,11,89,MOP
31,70,44,Black,Sugarcane,93,76,52,Compost
25,40,73,Red,Sugarcane,18,64,71,Urea
24,70,66,Black,Maize,6,84,71,Urea
40,71,77,Sandy,Rice,23,40,53,Urea
33,31,52,Black,Rice,100,67,35,DAP
23,73,27,Loamy,Maize,92,36,6,NPK
33,89,78,Loamy,Rice,99,66,45,Compost
25,68,70,Sandy,Maize,58,55,94,Compost
20,68,50,Black,Cotton,65,65,75,Compost
28,56,47,Black,Wheat,41,98,89,Compost
21,67,40,Sandy,Cotton,1,92,79,Urea
23,61,79,Black,Sugarcane,54,20,86,MOP
25,82,26,Clayey,Sugarcane,5,91,20,NPK
27,61,75,Clayey,Cotton,23,88,29,NPK
36,30,41,Loamy,Wheat,13,13,31,NPK
33,64,69,Black,Maize,53,43,35,DAP
34,86,71,Sandy,Wheat,97,34,79,MOP
20,63,23,Loamy,Sugarcane,62,37,61,MOP
27,76,39,Sandy,Cotton,70,20,15,NPK
30,81,45,Loamy,Wheat,27,60,13,NPK
39,51,72,Clayey,Cotton,18,53,91,Urea
23,61,77,Sandy,Rice,9,11,29,NPK
40,31,22,Red,Wheat,49,4,6,NPK
33,59,64,Loamy,Rice,31,95,75,Urea
27,60,71,Loamy,Maize,22,3,42,NPK
20,64,33,Clayey,Sugarcane,7,19,98,NPK
25,55,72,Red,Wheat,62,29,67,MOP
30,61,55,Clayey,Wheat,88,49,29,DAP
21,90,68,Black,Sugarcane,97,42,32,DAP
20,64,36,Black,Sugarcane,75,6,60,MOP
38,88,32,Sandy,Maize,72,61,85,Compost
31,52,43,Loamy,Sugarcane,98,30,55,MOP
27,59,48,Sandy,Rice,41,54,90,Compost
35,47,79,Black,Sugarcane,2,78,96,Urea
28,31,48,Loamy,Wheat,65,92,78,Compost
35,52,29,Clayey,Rice,60,56,93,Compost
38,37,25,Red,Sugarcane,60,79,75,Compost
38,55,68,Loamy,Wheat,4,11,46,NPK
22,66,56,Clayey,Maize,91,61,18,DAP
22,62,80,Clayey,Sugarcane,42,55,38,DAP
20,41,46,Black,Rice,75,40,1,DAP
30,74,48,Loamy,Maize,66,43,34,DAP
21,83,63,Loamy,Sugarcane,14,86,49,Urea
37,82,61,Black,Maize,19,65,96,Urea
23,39,52,Red,Rice,69,93,20,DAP
37,66,48,Red,Cotton,72,7,84,MOP
36,57,65,Black,Wheat,55,79,17,DAP
39,64,44,Clayey,Sugarcane,91,71,10,DAP
27,38,25,Black,Wheat,66,14,61,MOP
39,90,40,Red,Sugarcane,17,8,22,NPK
34,89,48,Black,Cotton,89,68,70,Compost
22,79,46,Black,Maize,51,58,75,Compost
26,61,20,Red,Maize,59,53,58,Compost
37,35,70,Red,Sugarcane,87,24,48,MOP
36,89,63,Loamy,Rice,40,9,7,NPK
34,35,24,Loamy,Sugarcane,24,56,33,NPK
32,69,21,Sandy,Wheat,34,69,62,Urea
33,39,40,Loamy,Rice,60,20,1,NPK
35,81,25,Red,Maize,4,89,53,Urea
22,62,24,Sandy,Wheat,33,68,60,Urea
26,69,72,Red,Rice,41,72,28,DAP
30,50,71,Loamy,Maize,72,3,44,MOP
37,65,72,Loamy,Wheat,21,47,23,NPK
27,75,30,Clayey,Wheat,9,98,23,NPK
23,65,55,Sandy,Rice,57,53,14,DAP
34,78,73,Sandy,Wheat,79,67,6,DAP
30,48,48,Clayey,Maize,10,71,7,NPK
24,63,48,Loamy,Rice,46,95,58,Compost
40,49,22,Black,Maize,21,58,6,NPK
38,31,53,Sandy,Maize,47,31,83,MOP
29,90,35,Loamy,Wheat,10,15,56,NPK
39,37,62,Sandy,Rice,58,57,87,Compost
28,63,43,Red,Rice,37,42,30,NPK
33,54,44,Black,Cotton,76,23,35,NPK
22,36,62,Black,Rice,85,38,75,MOP
30,87,73,Clayey,Wheat,22,100,23,NPK
40,81,65,Clayey,Rice,86,100,70,Compost
23,48,30,Clayey,Wheat,32,28,0,NPK
21,87,53,Red,Wheat,38,80,60,Urea
40,68,63,Black,Cotton,4,79,36,NPK
36,55,72,Clayey,Rice,65,100,36,DAP
26,33,64,Clayey,Wheat,90,16,92,MOP
38,44,80,Black,Cotton,55,4,51,MOP
25,84,34,Loamy,Rice,40,28,0,NPK
22,74,37,Red,Wheat,14,43,1,NPK
23,73,60,Clayey,Maize,10,37,54,NPK
40,42,76,Black,Wheat,53,45,72,Compost
32,66,71,Red,Wheat,44,76,17,DAP
36,33,34,Black,Maize,79,1,37,NPK
35,56,67,Clayey,Wheat,73,93,43,Compost
29,42,80,Black,Cotton,25,71,79,Urea
32,82,24,Sandy,Rice,26,17,53,NPK
40,81,39,Sandy,Wheat,61,83,34,DAP
29,44,58,Black,Sugarcane,96,93,68,Compost
31,88,52,Loamy,Rice,83,35,17,NPK
22,38,34,Red,Maize,49,35,5,NPK
30,74,64,Red,Rice,35,73,78,Urea
30,75,35,Clayey,Rice,78,35,52,MOP
30,60,37,Loamy,Rice,85,51,75,Compost
33,64,41,Black,Maize,49,97,53,Compost
27,56,45,Sandy,Sugarcane,15,42,1,NPK
27,79,34,Clayey,Cotton,56,29,26,NPK
33,79,22,Black,Cotton,65,31,15,NPK
23,30,80,Sandy,Rice,1,1,42,NPK
25,35,36,Red,Cotton,55,74,0,DAP
27,88,57,Red,Sugarcane,27,45,95,Urea
25,35,49,Sandy,Sugarcane,39,57,94,Urea
30,49,36,Loamy,Maize,41,57,61,Compost
27,54,35,Black,Maize,72,12,18,NPK
21,67,54,Clayey,Maize,19,0,20,NPK
40,64,25,Clayey,Maize,73,44,48,Compost
21,70,68,Loamy,Cotton,57,34,27,NPK
29,32,42,Sandy,Sugarcane,84,87,22,DAP
26,57,78,Black,Maize,66,36,66,MOP
28,51,58,Black,Cotton,1,75,25,NPK
37,32,52,Sandy,Wheat,81,2,15,NPK
27,87,53,Black,Wheat,26,56,54,Urea
20,89,52,Loamy,Sugarcane,43,59,65,Compost
35,49,72,Sandy,Rice,25,73,50,Urea
35,54,60,Sandy,Cotton,18,12,73,NPK
27,53,21,Loamy,Wheat,28,70,74,Urea
21,38,46,Loamy,Maize,24,7,85,NPK
27,65,58,Loamy,Rice,66,57,78,Compost
39,75,20,Sandy,Sugarcane,77,5,66,MOP
24,87,41,Red,Maize,10,21,10,NPK
26,62,30,Red,Wheat,54,81,77,Compost
23,42,79,Sandy,Maize,73,26,61,MOP
34,33,30,Sandy,Maize,96,42,12,DAP
30,41,76,Loamy,Rice,96,85,30,DAP
22,72,29,Loamy,Cotton,86,76,28,DAP
22,42,70,Sandy,Rice,31,76,5,NPK
32,65,79,Black,Cotton,72,79,1,DAP
25,45,66,Clayey,Sugarcane,65,56,17,DAP
28,50,26,Sandy,Maize,88,22,61,MOP
29,69,55,Sandy,Rice,83,67,25,DAP
40,40,35,Sandy,Wheat,44,33,66,MOP
32,65,33,Red,Cotton,10,47,86,Urea
36,32,75,Black,Sugarcane,32,40,72,Urea
35,54,77,Red,Rice,93,2,84,MOP
30,50,38,Black,Rice,20,31,96,NPK
